hour,val
1121.0,19.71133597033099
1131.0,19.798360146075712
1141.0,19.88436444367804
1151.0,19.969365694580375
1161.0,20.053380227375936
1171.0,20.136691363867868
1181.0,20.220982574684946
1191.0,20.3064629616602
1201.0,20.393041009577
1211.0,20.48063176496102
1221.0,20.56914728555124
1231.0,20.658502369932798
1241.0,20.74862150257416
1251.0,20.839438072195406
1261.0,20.930893332499693
1271.0,21.022935429978933
1281.0,21.115518561488138
1291.0,21.20860224257794
1301.0,21.302754068602848
1311.0,21.3991131706881
1321.0,21.497317277696283
1331.0,21.597209894429838
1341.0,21.69865133552911
1351.0,21.801516789972876
1361.0,21.905694626383283
1371.0,22.011084891641215
1381.0,22.117597429467708
1391.0,22.225150978386242
1401.0,22.333672661039824
1411.0,22.44309702950093
1421.0,22.553365273009216
1431.0,22.664424519447895
1441.0,22.776215547974417
1451.0,22.887323688018714
1461.0,22.996790357884013
1471.0,23.104610352818103
1481.0,23.210781391901886
1491.0,23.315303850195885
1501.0,23.418180511843364
1511.0,23.519416342544694
1521.0,23.618000546307133
1531.0,23.712616949055313
1541.0,23.803506398699383
1551.0,23.890900175479747
1561.0,23.975009525896446
1571.0,24.056027877755422
1581.0,24.134132767760224
1591.0,24.21021071728872
1601.0,24.286430909333564
1611.0,24.36291516840799
1621.0,24.439651546503462
1631.0,24.516629499720647
1641.0,24.59383974368086
1651.0,24.671274126562324
1661.0,24.74892545516456
1671.0,24.826786768942164
1681.0,24.90485186077379
1691.0,24.983115392024732
1701.0,25.06157276842884
1711.0,25.140220076333858
1721.0,25.219054026946687
1731.0,25.29807188794206
1741.0,25.377270812334647
1751.0,25.456648210556086
1761.0,25.536202111779172
1771.0,25.615931026485026
1781.0,25.695833919265635
1791.0,25.775910186171235
1801.0,25.85615963630191
1811.0,25.936581922789827
1821.0,26.017176617414226
1831.0,26.097943911399433
1841.0,26.178884407352754
1851.0,26.259999115438028
1861.0,26.341289453783027
1871.0,26.422757253297416
1881.0,26.489090085656084
1891.0,26.55386530677617
1901.0,26.618783828704853
1911.0,26.683847172093667
1921.0,26.7490571436196
1931.0,26.81441584624884
1941.0,26.879925692678082
1951.0,26.926242737210348
1961.0,26.960864764525024
1971.0,26.995097941705257
1981.0,27.028950139338
1991.0,27.062427374461524
2001.0,27.09553503911343
2011.0,27.128278237380833
2021.0,27.16066801287545
2031.0,27.1927090881698
2041.0,27.224399238857384
2051.0,27.2557423806433
2061.0,27.286742378097145
2071.0,27.317403046216487
2081.0,27.34772815184612
2091.0,27.377721435036744
2101.0,27.40738686843536
2111.0,27.43672814419096
2121.0,27.465748804163095
2131.0,27.49445235193128
2141.0,27.52284225320018
2151.0,27.550921936200407
2161.0,27.578694791686182
2171.0,27.606164174964274
2181.0,27.633333411095652
2191.0,27.660205782173705
2201.0,27.686784534543083
2211.0,27.713072879183983
2221.0,27.739073992092646
2231.0,27.764791014657913
2241.0,27.790227120397386
2251.0,27.81538548318507
2261.0,27.840269133619916
2271.0,27.86488106857792
2281.0,27.88922425293879
2291.0,27.91330161991111
2301.0,27.93711607135427
2311.0,27.960670277812074
2321.0,27.98396653310972
2331.0,28.007007691737282
2341.0,28.029796607675674
2351.0,28.052336096123536
2361.0,28.07462893503266
2371.0,28.096677866455526
2381.0,28.118485660819577
2391.0,28.14005534137797
2401.0,28.161389561947463
2411.0,28.18249088665994
2421.0,28.203361852391218
2431.0,28.224004969041694
2441.0,28.24442271981325
2451.0,28.264617537966874
2461.0,28.284591491577903
2471.0,28.30434690000679
2481.0,28.323886187834777
2491.0,28.343211749663126
2501.0,28.362325950877395
2511.0,28.381231128346606
