plot_y,total_leaching_gN_per_m2
0.23414959399607893,0.0
0.26088213360175344,0.0069676566141709
0.25915766706090115,0.0079150352947011
0.26192427489647035,0.0018238407117562
0.22741673691930495,0.0023722380984027
0.23411333763763983,0.0970319973681217
0.22776062916605633,0.0036261501523516
0.23550965143727715,0.0
0.2599048661319572,6.914238699802524
0.26127832602124884,0.0003188842213535
0.2574228271136531,0.1886261467545696
0.2434983446876817,5.295212038740821e-06
0.2408479406322503,0.0
0.2574370169050235,0.0479911702694834
0.2538257175209944,5.208322602642748
0.22735885197901465,0.0
0.22636460907487094,0.0203114152935275
0.26064128780701795,0.0157425378692511
0.2575060417420098,0.5606652377166577
0.23144353123311812,0.0
0.2599347050315535,0.3616634427950466
0.22588569092478852,0.0
0.22768206780146782,0.0230432251675968
0.23317744541245491,0.040286595459073
0.26042424234588624,1.5225282715960022
0.2618330745900555,0.0101888432719713
0.19782345719439992,0.1624827949945804
0.26203671209467205,1.0447284784953308e-05
0.22675789846154376,0.000162749881849
0.25431098257468354,1.274468548401304e-05
0.23230191901992112,0.0002618764456865
0.22846768834390793,0.0
0.2505191801438713,1.7723501218194308e-05
0.2579809387100876,0.2669512994160655
0.22586463279504324,0.0
0.2474293316351334,9.474972988442556
0.25693559104113434,0.0086549061253066
0.22928495164435364,7.644735107789346e-05
0.26168395693210783,0.0278387423264146
0.26135113354483597,0.0001838865172406
0.22728716452724934,2.567650284005804e-05
0.2302774864592759,0.0
0.22801961480334373,5.32017165098548e-06
0.2575307867424742,0.1042236878139632
0.2622975783977103,0.0156821394864994
0.226559245697933,0.0008478485113256
0.2619361536223862,0.0017961823789536
0.23300511344256344,0.0
0.261833174198616,0.0026309703703763
0.22691212407306574,0.0016546646001072
0.23320072181117243,4.205695779247968e-06
0.22710474375797152,0.0030451531144628
0.2603573040261402,0.0583912172790751
0.2563679453211103,1.0627531009067035
0.26164836980807255,3.259641769824712
0.26111832924550676,0.1878814519630336
0.26042447007355485,8.620235018285036e-06
