hour,val
881.0,0.0
891.0,0.0
901.0,0.0
911.0,0.0
921.0,0.0
931.0,0.0
941.0,0.0
951.0,0.0
961.0,0.0
971.0,0.0
981.0,0.0
991.0,0.0
1001.0,0.0
1011.0,0.0
1021.0,0.0
1031.0,0.0
1041.0,0.0
1051.0,0.0
1061.0,0.0
1071.0,0.0
1081.0,0.0
1091.0,0.0
1101.0,0.0
1111.0,0.0
1121.0,0.0
1131.0,0.0
1141.0,0.0
1151.0,0.0
1161.0,0.0
1171.0,0.0
1181.0,0.0
1191.0,0.0
1201.0,0.0
1211.0,0.0
1221.0,0.0
1231.0,0.0019380651316854129
1241.0,0.0018501134399510318
1251.0,0.0017680850316240048
1261.0,0.0016914279554177212
1271.0,0.0016196558497662038
1281.0,0.0015523385081255953
1291.0,0.0014890940307055445
1301.0,0.018129126796044222
1311.0,0.018091718660914986
1321.0,0.01805571285610308
1331.0,0.01802114688911157
1341.0,0.017988059093484544
1351.0,0.017956488674062458
1361.0,0.017926475758641765
1371.0,0.008347170183251896
1381.0,0.0083347111522558
1391.0,0.0083230787256805
1401.0,0.008312291977755371
1411.0,0.008302370665335684
1421.0,0.008293335270270989
1431.0,0.008285207045117435
1441.0,0.003698055013775631
1451.0,0.003658796353152943
1461.0,0.003619916177489814
1471.0,0.003581414395806997
1481.0,0.0035432906004872564
1491.0,0.0035055440983123
1501.0,0.003468173938771387
1511.0,0.003431178939876495
1521.0,0.0031410823455282973
1531.0,0.003171769907331556
1541.0,0.0032008162477886633
1551.0,0.00322837708469013
1561.0,0.0032546010579023793
1571.0,0.0032796300253321265
1581.0,0.003303599367837313
1591.0,0.001290728478974009
1601.0,0.0012993678238305958
1611.0,0.001307741815740401
1621.0,0.001315699947100619
1631.0,0.0013232075115305055
1641.0,0.001330300562151182
1651.0,0.0013370129242553709
1661.0,0.00030664306252639985
1671.0,0.0003080261255895202
1681.0,0.0003093464267828519
1691.0,0.00031060964488938126
1701.0,0.0003118157560844365
1711.0,0.0003129557206390333
1721.0,0.00031403716700419517
1731.0,0.0
1741.0,0.0
1751.0,0.0
1761.0,0.0
1771.0,0.0
1781.0,0.0
1791.0,0.0
1801.0,0.0
1811.0,0.0
1821.0,0.0
1831.0,0.0
1841.0,0.0
1851.0,0.0
1861.0,0.0
1871.0,0.0
1881.0,0.0
1891.0,0.0
1901.0,0.0
1911.0,0.0
1921.0,0.0
1931.0,0.0
1941.0,0.0
1951.0,0.0
1961.0,0.0
1971.0,0.0
1981.0,0.0
1991.0,0.0
2001.0,0.0
2011.0,0.0
2021.0,0.0
2031.0,0.0
2041.0,0.0
2051.0,0.0
2061.0,0.0
2071.0,0.0
2081.0,0.0
2091.0,0.0
2101.0,0.0
2111.0,0.0
2121.0,0.0
2131.0,0.0
2141.0,0.0
2151.0,0.0
2161.0,0.0
2171.0,0.0
2181.0,0.0
2191.0,0.0
2201.0,0.0
2211.0,0.0
2221.0,0.0
2231.0,0.0
2241.0,0.0
2251.0,0.0
2261.0,0.0
2271.0,0.0
2281.0,0.0
2291.0,0.0
2301.0,0.0
2311.0,0.0
2321.0,0.0
2331.0,0.0
2341.0,0.0
2351.0,0.0
2361.0,0.0
2371.0,0.0
2381.0,0.0
2391.0,0.0
2401.0,0.0
2411.0,0.0
2421.0,0.0
2431.0,0.0
2441.0,0.0
2451.0,0.0
2461.0,0.0
2471.0,0.0
2481.0,0.0
2491.0,0.0
2501.0,0.0
2511.0,0.0
2521.0,0.0
2531.0,0.0
2541.0,0.0
2551.0,0.0
2561.0,0.0
2571.0,0.0
2581.0,0.0
2591.0,0.0
,
