plot_y,total_leaching_gN_per_m2
0.2615433445221784,0.0104775381112335
0.2666607121656313,0.0577491026319675
0.26626681271724834,0.0031330413188256
0.2649706737656332,0.0012332914738312
0.26680769588818704,0.0029568176227349
0.2555062802616253,0.0006117498527047
0.2609028081381895,0.0
0.26251696887590087,0.0008636725965058
0.26367375975745483,0.1404597339420457
0.26610656670743443,0.1429846766097516
0.2457426354930114,0.0
0.2383782972952996,0.0
0.2334372194387963,0.0
0.2183614597044043,3.27248741493674e-08
0.23513089709536072,3.633230750892876e-05
0.2643216660601949,0.0080780139353283
0.2614058383926502,0.4762308460140191
0.23867182613581242,3.957785821062471e-06
0.2521182270223406,0.0
0.23448966389634493,0.0001469797945339
0.2568197261288106,0.0002865569923212
0.25704288107809803,0.0275056595408407
0.2580762048324931,0.0001479711946825
0.26059666195955095,0.1022720475745105
0.25643586491616543,0.8832366545174634
0.26682435432951823,0.0113610157545414
0.258539079202064,4.284006284736239e-05
0.2637986937602841,0.1468578241217636
0.2623967512330134,0.0005791853896123
0.2649519308076259,0.008979984843664
0.26525131606954744,1.271168300348391
0.2395433662660513,0.0009088565383562
0.2659080848781126,0.0134437534344835
0.2653221966191508,0.0960638006243295
0.2491025138634697,0.0
0.2639477912308143,0.0134826240865009
0.2453248299007582,0.0188431950754775
0.2618184284812221,4.712048105754223
0.25897826355228565,0.0
0.2392262726901999,0.0051085553733219
0.26569701704738113,0.3471142508928164
0.2590659121901044,0.3836847311414593
0.23614691941990723,0.0017927651875436
0.26291339884438625,0.0161932741283057
0.26533790688822334,1.5512643108293551
0.2661620989512859,0.0010613150352468
0.26597783751749576,1.1798058364451478
0.2541907947094086,0.0
0.23894783767493374,0.0
0.25597430347842065,0.0
0.26378076255766864,0.9108575545463764
0.2601489082959521,0.0023962909058825
0.2515800346521776,0.0003127251493651
0.26471878105883123,0.2752053562672726
0.26196417666082344,0.0474703682684706
0.2554412002023756,0.0
0.20615792669744482,3.0475818002578876e-05
0.2615466779053665,0.0013509429514369
0.2470755909899071,2.6024997057547023e-06
0.26186183810528124,0.0
0.26358223155106975,1.8844651053757704
0.2667271837943255,2.421148314882419
0.2601910031632298,0.0377903286695116
0.25241074513198325,0.0
0.2554243510697065,0.0
0.25689898957035534,0.0009486765677028
0.26135702716757075,0.0519489221254045
