idx,profit
0.0,0.26331723590943545
0.0223630118765297,0.2627300702127288
0.0670890356295891,0.26141522693710867
0.1341780712591782,0.25832006039127925
0.2012671068887674,0.25189389730908834
0.2683561425183565,0.23608918942484264
0.3354451781479456,0.21481955105688508
0.4025342137775348,0.1725307730921452
0.4696232494071239,0.08450535917071951
0.5367122850367131,0.06599498341679176
