plot_y,total_leaching_gN_per_m2
0.26241946429275975,0.0064183758953358
0.26666297901014313,0.0402418351477909
0.2664240498116453,0.0036689223073892
0.26606601906610905,0.0011937897683399
0.2667173885782525,0.0046175291109706
0.26492431522160825,0.0040920374893705
0.2637992962996846,0.0
0.2624540768236655,0.0006356909848717
0.26540489803884393,0.0377255967503188
0.26628416403907623,0.300733732738204
0.2568883514306485,0.0
0.25731003177932393,0.0
0.2559414889927179,0.0
0.2373856410750682,3.3984905009068615e-08
0.2571869481138374,4.128929851278263e-05
0.2617912877722014,0.0006983601326314
0.26187760414454125,0.7559041232886998
0.25756314472447955,4.000897416628228e-06
0.26106727200959373,0.0
0.25881007695783814,0.0006364285366309
0.2608751459005496,0.0002906170135411
0.26102727164499623,0.0314104659770719
0.2619260534421341,0.0001516250737096
0.2632467309923297,0.0725906496611574
0.2569811683531209,1.8922138724176476
0.2677500044259632,0.0081773658333137
0.2606053317052579,3.498365258734832e-05
0.26516304139894264,0.013111358643569
0.2633495101565542,0.0002875835772244
0.2669203096033601,0.0120844831579486
0.2653008926731935,1.759871912473807
0.25691969226970557,0.0012492108850478
0.2668512919851561,0.0016679901423751
0.26712296749679093,0.1120785219792796
0.2570999148945518,0.0
0.2653067107865325,0.0085833452294221
0.25663042048058243,0.0190567395799477
0.2646656627312587,5.508318082216452
0.26263216633740705,0.0
0.23910257692905043,0.0046530989168637
0.26621193896383116,0.2076701215885714
0.261662538307918,0.5124356673463808
0.25943280285515913,0.0018419523614988
0.2653561110406059,0.0193338288305788
0.26527996923584873,1.7879848202806177
0.2664961828162458,0.00106693731281
0.2649055783492294,1.5791073907274114
0.26221640761112275,0.0
0.2563342340756739,0.0
0.2631827075118952,0.0
0.2643227059119313,1.257680355664225
0.26350190485448194,0.0023099663364588
0.26098159154435724,0.0003132063274384
0.2666036552898402,0.0740968070047599
0.2635554532999076,0.0722328926565362
0.2628415117920289,0.0
0.22955092938979174,3.052586519855091e-05
0.26270309999232583,0.0012892071939979
0.2578244309051299,3.29610575756603e-06
0.26081328558755995,0.0
0.26217634426355085,2.3891050972239367
0.2667235989832695,2.7908269583432888
0.2663292722158395,0.0668757685350917
0.26134313483494803,0.0
0.2628338673304529,0.0
0.2609057179879811,0.0009490499379431
0.2624128114198283,0.0694249647149892
0.26644507447105403,0.0213064868797375
0.26118767868217896,1.3634889193422894
0.26137244844522106,0.0008863627825027
0.2665570339770187,0.001009153654567
0.26073780142711295,0.0032747485874563
0.2639330874754116,0.0017586669005292
0.2671250285222388,5.088980585562583
0.267379544200861,0.0038672067134976
0.26681069680718156,0.0129118379185071
0.2633592119882574,3.036850319237263
0.26100853594783924,0.0014234797658547
0.2654321653228636,0.0018367326796885
0.2627716720514221,0.020212352833975
0.25806962108396925,0.0238619702688293
0.2613502403033393,0.0005300452786293
0.2653672428787525,0.0048876765308311
0.2636727225039187,0.0313781055588346
0.2577396041188253,0.0009204478332823
0.26625962099674555,0.0512971911954407
0.2673558548106822,0.0021896590519104
0.26058018364277025,0.0
0.25638550648472924,0.0
0.2672275734288562,0.0001663508449287
0.2616951834225875,3.039425502468578
0.2615373722576502,0.0014537936940852
0.26104583874673415,0.2570564902209571
0.26644568442297895,0.0084385565882175
0.26469965620570113,0.0008743905210677
0.2610451791238007,0.0
0.26518636118029193,0.0033687773400414
0.26244763731411935,0.1030331915964713
0.2649899817242352,1.888018985988157
0.2648226387900328,0.0106285991317978
0.26743787931439583,0.0068078341981103
0.2659192314106995,0.000484075744473
0.26237243414509054,0.6245595507621934
0.2575600711864826,0.020244708215451
0.2640283623333172,0.0191725790337574
0.2662761406452933,0.0029034053792558
0.26538600981412885,0.0069851305124111
0.256857382222624,0.0
0.26485078313619415,3.4750002976205265
0.2645402458942822,5.235173451098423e-05
0.2671209289319689,0.0111891857710361
0.26696947003806615,0.1749145512089582
0.26645598723055813,0.0047963173263511
0.2556909056361865,0.0204647024597884
0.26292500225610116,0.0
0.26446526828036765,0.7614361832543762
0.25700902334212883,0.002619897596263
0.26110564662592456,0.000953750856882
0.2620735291448253,0.0185856429814332
0.26628481126539794,0.0080041514586046
0.26150594903626884,0.0004978675218873
0.2575883261933388,0.0036327454764597
0.2630316902037124,0.0028722768557803
0.26633405172041974,1.7523718065347982
0.2674073136949636,0.2103768081816221
0.26428908381962835,0.00150732009412
0.2638939971688776,0.0234739776761638
0.26371349210918643,0.0005588866485854
0.2628395636540799,0.0
0.2583812445284579,0.0008357855368199
0.25376391000821774,0.0041241430886936
0.2603179212487911,0.0
0.2667082073281647,0.012844196499791
0.2645094769804142,1.1471605815612382
0.25619760913700074,0.0
0.26720012805956567,0.0169313483475569
0.26137581476649707,0.0073313662722267
0.25560351151614147,0.0201091882571045
0.25792026823989483,4.5591528465373e-05
0.26277418998698265,0.0003097910984451
0.26483732889415124,0.0060456637855204
0.26055659741881265,0.0
0.2616191211185796,3.719753474748418e-05
0.26687021105553627,0.1240166037834286
0.2653727868050571,0.1670079776689469
0.26635497547509784,0.1428022115424126
0.26647317496593503,0.0369585485872055
0.26081768582525894,0.0261868329014595
0.26458465931325503,0.001914528650027
0.2661500112975133,0.6352377886303434
0.26172411880418733,0.0136408345457555
0.2563862650874973,0.1779534317044113
0.26175890874148744,0.1375146195600431
0.26254467952626853,11.784743980092578
0.2652890299397671,0.0629017180986104
0.265121731628977,0.1045152919437555
0.2613762380587609,0.0115810442965703
0.2656084197669052,1.1955935307801264
0.26157094189016755,0.0189433056714064
0.2612428963188134,1.948171938623566e-06
0.2654454402439036,1.4341171446785468
0.2605997738143838,1.3222308644298653e-05
0.2674625118691143,0.0045805053056894
0.26281697558666073,0.0615732847057275
0.26720731691406663,0.008637073058801
0.26622813892354313,0.0136408335834028
0.2620297611573844,0.6218341339968888
0.2644559433388402,0.0207620801989471
0.2667002136341867,0.003940743115951
0.26163281407690553,0.00211529198965
0.26230147547342547,0.0475946821550455
0.26577939930180805,0.0354421463450712
0.2565646295180604,0.0
0.2554336726366842,0.0
0.2666251706690258,0.044620151858477
0.2613738672669808,5.3036881756826434e-05
0.26053762511030787,0.0
0.261600266730447,1.998918233781915
0.26038817095873024,0.0
0.2671504118423617,0.0894811261067608
0.26385093755568634,0.1953452434379873
0.25868981790930473,2.5456441301845474
0.26257499708655624,4.79577162412437
0.25759742693665383,0.0
0.2633442240591702,0.0007132175263348
0.26252938756018995,0.0002115851287986
0.26611506774365523,4.531908511701838
0.26540449637612773,0.0226588401034311
0.25742472174910325,0.0023145558698288
0.26707817032975395,0.4110527624437522
0.2602411083947077,0.0087567796890992
0.26196305898066613,0.035716736966006
0.2576538705407989,0.0
0.2665042106163687,1.2263495798694106
0.2619052312022569,1.669089030520456e-05
0.2651725571042137,0.1052316977268822
0.26489347326690765,0.0003625339558744
0.2626580364520286,0.0010294026869359
0.2574276117750782,4.277447567677799e-05
0.2608905019474744,0.0
0.2559053758633607,0.0013482886920755
0.26632587711064043,0.0002655416370635
0.26156161064863703,0.0088007902035725
0.26151385492252394,2.0747140323000987e-05
0.265265310847968,3.52360949285707
0.2659789217544423,1.7062339751666227e-05
0.255933662061843,0.0
0.2665513980650293,0.002268087308454
0.2614493706124555,0.0013042729065414
0.2624989116308881,0.000326534443181
0.2555884199896846,0.0
0.2603421985133646,9.097882533711176e-06
0.26308811370595053,0.0198178835786496
0.2640608186711955,0.0231721561144978
0.263494901178762,0.0086887919205462
0.25549539502601243,0.0
0.26646907455391095,0.0097916484333891
0.2528395272703876,0.0096028869559056
0.2657413673329834,0.1538387811914158
0.2607960144374544,0.0
0.2651101094815259,6.036202632306973e-05
0.26535124525187304,0.1497014455747178
0.26448165493825465,2.2940885561905765e-05
0.25762144690209476,2.3883031054052966e-06
0.25841905318873665,0.0
0.2666403494249568,5.041423285636274e-05
0.26332959238001524,8.892839751501292e-06
0.264120011066571,0.0309528867359379
