idx,profit
0.0,0.2642994235769726
0.0223630118765297,0.26443266204481086
0.0670890356295891,0.26332972384443243
0.1341780712591782,0.2597367112270191
0.2012671068887674,0.2551839866557341
0.2683561425183565,0.2524183843706918
0.3354451781479456,0.24702694527389712
0.4025342137775348,0.23152869915663343
0.4696232494071239,0.2138359759864997
0.5367122850367131,0.1913422624548168
